Data Source,Language,Seed,Person ID/Name,Class,Image ID,Image File
CEDAR,English,random_seeds_123,person_009,FORGED,8,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_009/forge/Cedar_person009_forge_8.png
CEDAR,English,random_seeds_123,person_009,FORGED,9,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_009/forge/Cedar_person009_forge_9.png
CEDAR,English,random_seeds_123,person_009,TRUE,1,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_009/true/Cedar_person009_true_1.png
CEDAR,English,random_seeds_123,person_009,TRUE,10,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_009/true/Cedar_person009_true_10.png
CEDAR,English,random_seeds_123,person_009,TRUE,2,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_009/true/Cedar_person009_true_2.png
CEDAR,English,random_seeds_123,person_009,TRUE,3,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_009/true/Cedar_person009_true_3.png
CEDAR,English,random_seeds_123,person_009,TRUE,4,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_009/true/Cedar_person009_true_4.png
CEDAR,English,random_seeds_123,person_009,TRUE,5,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_009/true/Cedar_person009_true_5.png
CEDAR,English,random_seeds_123,person_009,TRUE,6,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_009/true/Cedar_person009_true_6.png
CEDAR,English,random_seeds_123,person_009,TRUE,7,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_009/true/Cedar_person009_true_7.png
CEDAR,English,random_seeds_123,person_009,TRUE,8,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_009/true/Cedar_person009_true_8.png
CEDAR,English,random_seeds_123,person_009,TRUE,9,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_009/true/Cedar_person009_true_9.png
CEDAR,English,random_seeds_123,person_011,FORGED,1,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_011/forge/Cedar_person011_forge_1.png
CEDAR,English,random_seeds_123,person_011,FORGED,2,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_011/forge/Cedar_person011_forge_2.png
CEDAR,English,random_seeds_123,person_011,FORGED,3,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_011/forge/Cedar_person011_forge_3.png
CEDAR,English,random_seeds_123,person_011,FORGED,4,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_011/forge/Cedar_person011_forge_4.png
CEDAR,English,random_seeds_123,person_011,FORGED,5,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_011/forge/Cedar_person011_forge_5.png
CEDAR,English,random_seeds_123,person_011,TRUE,1,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_011/true/Cedar_person011_true_1.png
CEDAR,English,random_seeds_123,person_011,TRUE,2,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_011/true/Cedar_person011_true_2.png
CEDAR,English,random_seeds_123,person_011,TRUE,3,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_011/true/Cedar_person011_true_3.png
CEDAR,English,random_seeds_123,person_011,TRUE,4,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_011/true/Cedar_person011_true_4.png
CEDAR,English,random_seeds_123,person_011,TRUE,5,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_011/true/Cedar_person011_true_5.png
CEDAR,English,random_seeds_123,person_012,FORGED,1,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_012/forge/Cedar_person012_forge_1.png
CEDAR,English,random_seeds_123,person_012,FORGED,10,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_012/forge/Cedar_person012_forge_10.png
CEDAR,English,random_seeds_123,person_012,FORGED,2,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_012/forge/Cedar_person012_forge_2.png
CEDAR,English,random_seeds_123,person_012,FORGED,3,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_012/forge/Cedar_person012_forge_3.png
CEDAR,English,random_seeds_123,person_012,FORGED,4,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_012/forge/Cedar_person012_forge_4.png
CEDAR,English,random_seeds_123,person_012,FORGED,5,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_012/forge/Cedar_person012_forge_5.png
CEDAR,English,random_seeds_123,person_012,FORGED,6,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_012/forge/Cedar_person012_forge_6.png
CEDAR,English,random_seeds_123,person_012,FORGED,7,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_012/forge/Cedar_person012_forge_7.png
CEDAR,English,random_seeds_123,person_012,FORGED,8,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_012/forge/Cedar_person012_forge_8.png
CEDAR,English,random_seeds_123,person_012,FORGED,9,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_012/forge/Cedar_person012_forge_9.png
CEDAR,English,random_seeds_123,person_012,TRUE,1,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_012/true/Cedar_person012_true_1.png
CEDAR,English,random_seeds_123,person_012,TRUE,10,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_012/true/Cedar_person012_true_10.png
CEDAR,English,random_seeds_123,person_012,TRUE,2,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_012/true/Cedar_person012_true_2.png
CEDAR,English,random_seeds_123,person_012,TRUE,3,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_012/true/Cedar_person012_true_3.png
CEDAR,English,random_seeds_123,person_012,TRUE,4,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_012/true/Cedar_person012_true_4.png
CEDAR,English,random_seeds_123,person_012,TRUE,5,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_012/true/Cedar_person012_true_5.png
CEDAR,English,random_seeds_123,person_012,TRUE,6,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_012/true/Cedar_person012_true_6.png
CEDAR,English,random_seeds_123,person_012,TRUE,7,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_012/true/Cedar_person012_true_7.png
CEDAR,English,random_seeds_123,person_012,TRUE,8,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_012/true/Cedar_person012_true_8.png
CEDAR,English,random_seeds_123,person_012,TRUE,9,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_012/true/Cedar_person012_true_9.png
CEDAR,English,random_seeds_123,person_013,FORGED,1,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_013/forge/Cedar_person013_forge_1.png
CEDAR,English,random_seeds_123,person_013,FORGED,10,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_013/forge/Cedar_person013_forge_10.png
CEDAR,English,random_seeds_123,person_013,FORGED,2,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_013/forge/Cedar_person013_forge_2.png
CEDAR,English,random_seeds_123,person_013,FORGED,3,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_013/forge/Cedar_person013_forge_3.png
CEDAR,English,random_seeds_123,person_013,FORGED,4,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_013/forge/Cedar_person013_forge_4.png
CEDAR,English,random_seeds_123,person_013,FORGED,5,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_013/forge/Cedar_person013_forge_5.png
CEDAR,English,random_seeds_123,person_013,FORGED,6,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_013/forge/Cedar_person013_forge_6.png
CEDAR,English,random_seeds_123,person_013,FORGED,7,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_013/forge/Cedar_person013_forge_7.png
CEDAR,English,random_seeds_123,person_013,FORGED,8,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_013/forge/Cedar_person013_forge_8.png
CEDAR,English,random_seeds_123,person_013,FORGED,9,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_013/forge/Cedar_person013_forge_9.png
CEDAR,English,random_seeds_123,person_013,TRUE,1,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_013/true/Cedar_person013_true_1.png
CEDAR,English,random_seeds_123,person_013,TRUE,10,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_013/true/Cedar_person013_true_10.png
CEDAR,English,random_seeds_123,person_013,TRUE,2,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_013/true/Cedar_person013_true_2.png
CEDAR,English,random_seeds_123,person_013,TRUE,3,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_013/true/Cedar_person013_true_3.png
CEDAR,English,random_seeds_123,person_013,TRUE,4,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_013/true/Cedar_person013_true_4.png
CEDAR,English,random_seeds_123,person_013,TRUE,5,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_013/true/Cedar_person013_true_5.png
CEDAR,English,random_seeds_123,person_013,TRUE,6,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_013/true/Cedar_person013_true_6.png
CEDAR,English,random_seeds_123,person_013,TRUE,7,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_013/true/Cedar_person013_true_7.png
CEDAR,English,random_seeds_123,person_013,TRUE,8,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_013/true/Cedar_person013_true_8.png
CEDAR,English,random_seeds_123,person_013,TRUE,9,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_013/true/Cedar_person013_true_9.png
CEDAR,English,random_seeds_123,person_014,FORGED,1,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_014/forge/Cedar_person014_forge_1.png
CEDAR,English,random_seeds_123,person_014,FORGED,10,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_014/forge/Cedar_person014_forge_10.png
CEDAR,English,random_seeds_123,person_014,FORGED,2,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_014/forge/Cedar_person014_forge_2.png
CEDAR,English,random_seeds_123,person_014,FORGED,3,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_014/forge/Cedar_person014_forge_3.png
CEDAR,English,random_seeds_123,person_014,FORGED,4,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_014/forge/Cedar_person014_forge_4.png
CEDAR,English,random_seeds_123,person_014,FORGED,5,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_014/forge/Cedar_person014_forge_5.png
CEDAR,English,random_seeds_123,person_014,FORGED,6,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_014/forge/Cedar_person014_forge_6.png
CEDAR,English,random_seeds_123,person_014,FORGED,7,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_014/forge/Cedar_person014_forge_7.png
CEDAR,English,random_seeds_123,person_014,FORGED,8,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_014/forge/Cedar_person014_forge_8.png
CEDAR,English,random_seeds_123,person_014,FORGED,9,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_014/forge/Cedar_person014_forge_9.png
CEDAR,English,random_seeds_123,person_014,TRUE,1,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_014/true/Cedar_person014_true_1.png
CEDAR,English,random_seeds_123,person_014,TRUE,10,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_014/true/Cedar_person014_true_10.png
CEDAR,English,random_seeds_123,person_014,TRUE,2,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_014/true/Cedar_person014_true_2.png
CEDAR,English,random_seeds_123,person_014,TRUE,3,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_014/true/Cedar_person014_true_3.png
CEDAR,English,random_seeds_123,person_014,TRUE,4,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_014/true/Cedar_person014_true_4.png
CEDAR,English,random_seeds_123,person_014,TRUE,5,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_014/true/Cedar_person014_true_5.png
CEDAR,English,random_seeds_123,person_014,TRUE,6,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_014/true/Cedar_person014_true_6.png
CEDAR,English,random_seeds_123,person_014,TRUE,7,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_014/true/Cedar_person014_true_7.png
CEDAR,English,random_seeds_123,person_014,TRUE,8,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_014/true/Cedar_person014_true_8.png
CEDAR,English,random_seeds_123,person_014,TRUE,9,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_014/true/Cedar_person014_true_9.png
CEDAR,English,random_seeds_123,person_015,FORGED,1,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_015/forge/Cedar_person015_forge_1.png
CEDAR,English,random_seeds_123,person_015,FORGED,10,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_015/forge/Cedar_person015_forge_10.png
CEDAR,English,random_seeds_123,person_015,FORGED,2,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_015/forge/Cedar_person015_forge_2.png
CEDAR,English,random_seeds_123,person_015,FORGED,3,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_015/forge/Cedar_person015_forge_3.png
CEDAR,English,random_seeds_123,person_015,FORGED,4,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_015/forge/Cedar_person015_forge_4.png
CEDAR,English,random_seeds_123,person_015,FORGED,5,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_015/forge/Cedar_person015_forge_5.png
CEDAR,English,random_seeds_123,person_015,FORGED,6,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_015/forge/Cedar_person015_forge_6.png
CEDAR,English,random_seeds_123,person_015,FORGED,7,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_015/forge/Cedar_person015_forge_7.png
CEDAR,English,random_seeds_123,person_015,FORGED,8,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_015/forge/Cedar_person015_forge_8.png
CEDAR,English,random_seeds_123,person_015,FORGED,9,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_015/forge/Cedar_person015_forge_9.png
CEDAR,English,random_seeds_123,person_015,TRUE,1,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_015/true/Cedar_person015_true_1.png
CEDAR,English,random_seeds_123,person_015,TRUE,10,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_015/true/Cedar_person015_true_10.png
CEDAR,English,random_seeds_123,person_015,TRUE,2,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_015/true/Cedar_person015_true_2.png
CEDAR,English,random_seeds_123,person_015,TRUE,3,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_015/true/Cedar_person015_true_3.png
CEDAR,English,random_seeds_123,person_015,TRUE,4,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_015/true/Cedar_person015_true_4.png
CEDAR,English,random_seeds_123,person_015,TRUE,5,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_015/true/Cedar_person015_true_5.png
CEDAR,English,random_seeds_123,person_015,TRUE,6,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_015/true/Cedar_person015_true_6.png
CEDAR,English,random_seeds_123,person_015,TRUE,7,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_015/true/Cedar_person015_true_7.png
CEDAR,English,random_seeds_123,person_015,TRUE,8,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_015/true/Cedar_person015_true_8.png
CEDAR,English,random_seeds_123,person_015,TRUE,9,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_015/true/Cedar_person015_true_9.png
CEDAR,English,random_seeds_123,person_017,FORGED,1,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_017/forge/Cedar_person017_forge_1.png
CEDAR,English,random_seeds_123,person_017,FORGED,2,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_017/forge/Cedar_person017_forge_2.png
CEDAR,English,random_seeds_123,person_017,FORGED,3,../preprocessing/preprocessed_dataset/sampled/CEDAR_Sampled/random_seeds_123/person_017/forge/Cedar_person017_forge_3.png
